507,"Makayla",106630,0.14143393041357968,18.1505
508,"Stella",105942,0.0688565441467973,23.387
509,"Eileen",105876,0.1769947863538479,60.7469
510,"Hudson",105434,98.30320390007019,7.99468
511,"Jade",105008,5.2806738534206925,18.8781
512,"Brandy",104949,2.051567904410714,40.7986
513,"Scarlett",104948,0.04358463238937378,9.3868
514,"Ana",104925,0.5357436263998094,29.9924
515,"Damian",104313,99.68843768274328,18.2196
516,"Clayton",104275,99.59913689762647,33.9161
517,"Melody",104242,0.14572437213407266,35.1449
518,"Gianna",103947,0.06970840909309552,11.2591
519,"Madelyn",103934,0.04763455654550003,16.0089
520,"Preston",103914,99.30327001174048,25.6329
521,"Ashton",103913,81.43620143774119,16.9071
522,"Asher",103859,98.66453557226625,7.85179
523,"Lois",103704,0.5008283190619456,73.5101
524,"Eduardo",103498,99.59226265241841,26.9366
525,"Hazel",103070,0.6664926748811486,27.6634
526,"Skylar",102762,17.330433428699322,14.2857
527,"Isabel",102452,0.8878762737672276,24.3841
528,"Clara",102189,0.1381929561890223,36.8517
529,"Arianna",102013,0.07086841873094606,15.3899
530,"Maxwell",101886,99.30608719549299,18.2482
531,"Javier",101849,99.53067776806841,27.6253
532,"Alexandria",101595,0.2054136522466657,24.9487
533,"Esther",101573,0.24502672954426868,41.9382
534,"Claudia",100196,0.5001846381093058,48.2817
535,"Angelina",100196,0.07973162601301449,24.9764
536,"Omar",99922,99.56416004483498,25.0489
537,"Irene",99397.6,0.30634441877872304,60.0544
538,"Joann",99293.9,0.3308158910063962,66.4346
539,"Whitney",99289.6,4.198304756993682,33.91
540,"Fred",99109.8,99.45141650976997,65.9754
541,"Brandi",99020.1,0.3713084515164093,39.1768
542,"Sierra",98964.2,0.26245551421625196,24.3925
543,"Violet",98743.1,0.06502499921513503,17.9195
544,"Kara",98486.1,0.2532692430708496,34.9891
545,"Joanna",98023.6,0.29759670120256754,35.8829
546,"Roberto",98009,99.32108275770594,35.9722
547,"Daisy",97857.8,0.3482032091463328,27.9387
548,"Ezra",97556.4,95.26602047636035,8.9651
549,"Tanner",97549.3,97.46671682933655,22.0437
550,"Bethany",97529.8,0.17972250532657708,32.8103
551,"Penelope",97232.1,0.05422015980319256,14.8086
552,"Lincoln",97107.5,97.97863192853282,9.84694
553,"Ariel",97049.6,21.280046491690847,21.7066
554,"Kennedy",96818.8,6.98711407288667,13.7775
555,"Hector",96667.5,99.52931440246205,32.8531
556,"Charlene",96503.4,0.26183326183326183,60.8562
557,"Nevaeh",96388.5,0.4381684537055769,12.0873
558,"Katrina",96343.3,0.2311733145947876,40.7885
559,"Ellie",95726.5,0.3561814126704726,10.6517
560,"Briana",95444.6,0.2104089702298506,25.4556
561,"Kendra",95390.4,0.3491168922658884,32.9488
562,"Kendall",95233.7,32.044223840930265,24.6289
563,"Nicolas",95207.8,99.8200777667376,21.81
564,"Darren",95125,99.4405256241787,42.9708
565,"Natasha",94925.5,0.2845789592891267,35.614
566,"Elena",94894.1,0.09232460184563634,20.5095
567,"Sadie",94890.5,0.0691989187537214,18.5389
568,"Sophie",94804.2,0.05144740422892656,15.7442
569,"Edgar",94499.2,99.55809149707089,33.8491
570,"Meghan",94401.5,0.22917114664491559,32.996
571,"Johnathan",94274.8,99.64009470187155,28.4715
572,"Jerome",93741.3,99.28868065623156,54.9793
573,"Adriana",93682.3,0.4152363893713113,24.8523
574,"Roberta",93672,0.39431527030489366,67.6176
575,"Fernando",93643.5,99.39568683357628,29.4647
576,"Ruben",93625.3,99.405822998698,38.5308
577,"Jaden",93234.1,85.58242102406737,16.4603
